order_id,order_date,customer_id,order_status
42382,00:00.0,7980,PENDING_PAYMENT
42383,00:00.0,12426,COMPLETE
42384,00:00.0,5022,COMPLETE
42385,00:00.0,9577,PENDING
42386,00:00.0,273,COMPLETE
42387,00:00.0,5861,PENDING_PAYMENT
42388,00:00.0,8502,PROCESSING
42389,00:00.0,6557,CANCELED
42390,00:00.0,10272,PENDING_PAYMENT
42391,00:00.0,9260,PENDING
42392,00:00.0,3892,PROCESSING
42393,00:00.0,5887,PENDING_PAYMENT
42394,00:00.0,4320,PENDING_PAYMENT
42395,00:00.0,1430,PENDING_PAYMENT
42396,00:00.0,2196,PENDING_PAYMENT
42397,00:00.0,7779,COMPLETE
42398,00:00.0,11129,COMPLETE
42399,00:00.0,12221,ON_HOLD
42400,00:00.0,1354,COMPLETE
42401,00:00.0,10441,PENDING_PAYMENT
42402,00:00.0,9281,ON_HOLD
42403,00:00.0,2148,COMPLETE
42404,00:00.0,9338,PROCESSING
42405,00:00.0,7232,COMPLETE
42406,00:00.0,563,PROCESSING
42407,00:00.0,3694,PENDING_PAYMENT
42408,00:00.0,8851,PENDING_PAYMENT
42409,00:00.0,3167,COMPLETE
42410,00:00.0,10699,PENDING
42411,00:00.0,1977,CLOSED
42412,00:00.0,846,COMPLETE
42413,00:00.0,7321,PENDING_PAYMENT
42414,00:00.0,7800,SUSPECTED_FRAUD
42415,00:00.0,10783,COMPLETE
42416,00:00.0,11043,PENDING
42417,00:00.0,248,COMPLETE
42418,00:00.0,252,PENDING_PAYMENT
42419,00:00.0,1922,PENDING_PAYMENT
42420,00:00.0,9349,COMPLETE
42421,00:00.0,8141,COMPLETE
42422,00:00.0,11005,CANCELED
42423,00:00.0,8578,PROCESSING
42424,00:00.0,1949,CANCELED
42425,00:00.0,1339,ON_HOLD
42426,00:00.0,960,PENDING_PAYMENT
42427,00:00.0,11550,PENDING_PAYMENT
42428,00:00.0,7408,PENDING
42429,00:00.0,597,ON_HOLD
42430,00:00.0,6064,PENDING
42431,00:00.0,733,CLOSED
42432,00:00.0,6484,PENDING_PAYMENT
42433,00:00.0,6217,COMPLETE
42434,00:00.0,9153,PENDING_PAYMENT
42435,00:00.0,6061,PROCESSING
42436,00:00.0,5505,PENDING_PAYMENT
42437,00:00.0,11647,COMPLETE
42438,00:00.0,2188,COMPLETE
42439,00:00.0,5145,PROCESSING
42440,00:00.0,7639,COMPLETE
42441,00:00.0,10021,COMPLETE
42442,00:00.0,3370,ON_HOLD
42443,00:00.0,12403,ON_HOLD
42444,00:00.0,5037,COMPLETE
42445,00:00.0,10699,CLOSED
42446,00:00.0,3938,PROCESSING
42447,00:00.0,10378,PENDING_PAYMENT
42448,00:00.0,11494,PENDING_PAYMENT
42449,00:00.0,8898,PENDING_PAYMENT
42450,00:00.0,4744,PROCESSING
42451,00:00.0,4054,COMPLETE
42452,00:00.0,5899,SUSPECTED_FRAUD
42453,00:00.0,916,COMPLETE
42454,00:00.0,11551,PENDING_PAYMENT
42455,00:00.0,3070,COMPLETE
42456,00:00.0,12414,COMPLETE
42457,00:00.0,1729,COMPLETE
42458,00:00.0,7016,PENDING_PAYMENT
42459,00:00.0,7538,COMPLETE
42460,00:00.0,1684,PENDING
42461,00:00.0,10444,COMPLETE
42462,00:00.0,2079,PENDING_PAYMENT
42463,00:00.0,4654,PROCESSING
42464,00:00.0,9017,ON_HOLD
42465,00:00.0,2876,PENDING
42466,00:00.0,893,PENDING
42467,00:00.0,11170,COMPLETE
42468,00:00.0,4312,PENDING
42469,00:00.0,5034,CLOSED
42470,00:00.0,3302,COMPLETE
42471,00:00.0,5563,COMPLETE
42472,00:00.0,2806,COMPLETE
42473,00:00.0,7807,PROCESSING
42474,00:00.0,2851,PROCESSING
42475,00:00.0,799,PENDING_PAYMENT
42476,00:00.0,2278,COMPLETE
42477,00:00.0,12068,COMPLETE
42478,00:00.0,5813,PROCESSING
42479,00:00.0,5265,COMPLETE
42480,00:00.0,9222,PENDING_PAYMENT
42481,00:00.0,10231,PENDING_PAYMENT
42482,00:00.0,975,PENDING
42483,00:00.0,2612,PENDING
42484,00:00.0,3667,ON_HOLD
42485,00:00.0,2365,PROCESSING
42486,00:00.0,9068,COMPLETE
42487,00:00.0,8571,COMPLETE
42488,00:00.0,1836,CLOSED
42489,00:00.0,63,COMPLETE
42490,00:00.0,11771,CLOSED
42491,00:00.0,765,PROCESSING
42492,00:00.0,8722,ON_HOLD
42493,00:00.0,4496,COMPLETE
42494,00:00.0,4712,ON_HOLD
42495,00:00.0,8917,COMPLETE
42496,00:00.0,5267,COMPLETE
42497,00:00.0,3786,PENDING_PAYMENT
42498,00:00.0,5766,PENDING_PAYMENT
42499,00:00.0,7427,COMPLETE
42500,00:00.0,10004,PENDING_PAYMENT
42501,00:00.0,9794,COMPLETE
42502,00:00.0,4675,SUSPECTED_FRAUD
42503,00:00.0,11077,COMPLETE
42504,00:00.0,7558,COMPLETE
42505,00:00.0,4071,COMPLETE
42506,00:00.0,5348,COMPLETE
42507,00:00.0,5594,COMPLETE
42508,00:00.0,11676,PENDING_PAYMENT
42509,00:00.0,3237,SUSPECTED_FRAUD
42510,00:00.0,8964,PENDING
42511,00:00.0,1307,COMPLETE
42512,00:00.0,3640,COMPLETE
42513,00:00.0,78,COMPLETE
42514,00:00.0,11608,ON_HOLD
42515,00:00.0,8302,PAYMENT_REVIEW
42516,00:00.0,8139,COMPLETE
42517,00:00.0,34,PROCESSING
42518,00:00.0,1950,COMPLETE
42519,00:00.0,3358,PENDING_PAYMENT
42520,00:00.0,1063,CLOSED
42521,00:00.0,10826,COMPLETE
42522,00:00.0,8081,COMPLETE
42523,00:00.0,11429,CLOSED
42524,00:00.0,3855,COMPLETE
42525,00:00.0,639,PROCESSING
42526,00:00.0,6332,PENDING_PAYMENT
42527,00:00.0,12089,CLOSED
42528,00:00.0,8772,PROCESSING
42529,00:00.0,2657,COMPLETE
42530,00:00.0,11850,CLOSED
42531,00:00.0,222,CLOSED
42532,00:00.0,2641,PENDING_PAYMENT
42533,00:00.0,6595,COMPLETE
42534,00:00.0,12130,COMPLETE
42535,00:00.0,9340,ON_HOLD
42536,00:00.0,8532,COMPLETE
42537,00:00.0,1871,COMPLETE
42538,00:00.0,1182,PENDING_PAYMENT
42539,00:00.0,5331,PENDING_PAYMENT
42540,00:00.0,9841,COMPLETE
42541,00:00.0,3047,PENDING
42542,00:00.0,542,CLOSED
42543,00:00.0,4056,CLOSED
42544,00:00.0,11068,CLOSED
42545,00:00.0,1596,PENDING
42546,00:00.0,8682,ON_HOLD
42547,00:00.0,7334,COMPLETE
42548,00:00.0,11061,COMPLETE
42549,00:00.0,1990,PROCESSING
42550,00:00.0,3221,PROCESSING
42551,00:00.0,4106,COMPLETE
42552,00:00.0,2958,PENDING
42553,00:00.0,7780,PROCESSING
42554,00:00.0,9349,PROCESSING
42555,00:00.0,3884,COMPLETE
42556,00:00.0,10386,PENDING_PAYMENT
42557,00:00.0,3110,PROCESSING
42558,00:00.0,5052,COMPLETE
42559,00:00.0,1705,COMPLETE
42560,00:00.0,11134,COMPLETE
42561,00:00.0,10278,COMPLETE
42562,00:00.0,9681,COMPLETE
42563,00:00.0,12024,CLOSED
42564,00:00.0,7825,CLOSED
42565,00:00.0,2295,PENDING_PAYMENT
42566,00:00.0,3414,COMPLETE
42567,00:00.0,10021,PENDING
42568,00:00.0,6387,COMPLETE
42569,00:00.0,1490,PENDING_PAYMENT
42570,00:00.0,11337,COMPLETE
42571,00:00.0,8866,COMPLETE
42572,00:00.0,5063,PROCESSING
42573,00:00.0,7083,COMPLETE
42574,00:00.0,7313,COMPLETE
42575,00:00.0,2469,COMPLETE
42576,00:00.0,3552,COMPLETE
42577,00:00.0,12382,PENDING
42578,00:00.0,3508,PENDING_PAYMENT
42579,00:00.0,4238,PROCESSING
42580,00:00.0,9025,CLOSED
42581,00:00.0,6044,CANCELED
42582,00:00.0,9014,PENDING_PAYMENT
42583,00:00.0,9944,PROCESSING
42584,00:00.0,1735,PENDING_PAYMENT
42585,00:00.0,12028,PENDING_PAYMENT
42586,00:00.0,8640,COMPLETE
42587,00:00.0,4073,PENDING_PAYMENT
42588,00:00.0,5034,CLOSED
42589,00:00.0,5514,COMPLETE
42590,00:00.0,7798,PENDING_PAYMENT
42591,00:00.0,371,CLOSED
42592,00:00.0,4046,COMPLETE
42593,00:00.0,7082,PENDING_PAYMENT
42594,00:00.0,5943,PAYMENT_REVIEW
42595,00:00.0,2140,PENDING_PAYMENT
42596,00:00.0,9495,COMPLETE
42597,00:00.0,10420,PENDING
42598,00:00.0,3715,PENDING_PAYMENT
42599,00:00.0,9115,COMPLETE
42600,00:00.0,11042,CLOSED
42601,00:00.0,1906,PENDING_PAYMENT
42602,00:00.0,7887,COMPLETE
42603,00:00.0,9535,COMPLETE
42604,00:00.0,4295,PENDING_PAYMENT
42605,00:00.0,47,COMPLETE
42606,00:00.0,9238,PROCESSING
42607,00:00.0,5874,PENDING_PAYMENT
42608,00:00.0,3640,COMPLETE
42609,00:00.0,11053,COMPLETE
42610,00:00.0,93,PENDING_PAYMENT
42611,00:00.0,12302,COMPLETE
42612,00:00.0,8442,PENDING
42613,00:00.0,3797,PENDING
42614,00:00.0,6075,COMPLETE
42615,00:00.0,5918,COMPLETE
42616,00:00.0,5334,PENDING_PAYMENT
42617,00:00.0,11437,PENDING_PAYMENT
42618,00:00.0,8202,COMPLETE
42619,00:00.0,589,ON_HOLD
42620,00:00.0,6930,CLOSED
42621,00:00.0,5733,PENDING
42622,00:00.0,4270,COMPLETE
42623,00:00.0,4161,ON_HOLD
42624,00:00.0,10216,COMPLETE
42625,00:00.0,9291,PENDING_PAYMENT
42626,00:00.0,1410,PENDING
42627,00:00.0,9159,PENDING_PAYMENT
42628,00:00.0,1211,PENDING
42629,00:00.0,6247,PENDING
42630,00:00.0,12219,PENDING
42631,00:00.0,3324,COMPLETE
42632,00:00.0,9196,SUSPECTED_FRAUD
42633,00:00.0,2670,CLOSED
42634,00:00.0,3341,PENDING_PAYMENT
42635,00:00.0,8085,PENDING_PAYMENT
42636,00:00.0,11252,PENDING
42637,00:00.0,4326,COMPLETE
42638,00:00.0,3808,COMPLETE
42639,00:00.0,2102,PROCESSING
42640,00:00.0,6230,PENDING_PAYMENT
42641,00:00.0,11018,CLOSED
42642,00:00.0,10726,PROCESSING
42643,00:00.0,3850,COMPLETE
42644,00:00.0,1292,PENDING_PAYMENT
42645,00:00.0,11754,CLOSED
42646,00:00.0,1225,PROCESSING
42647,00:00.0,9969,CLOSED
42648,00:00.0,5119,COMPLETE
42649,00:00.0,6303,COMPLETE
42650,00:00.0,7916,COMPLETE
42651,00:00.0,8331,PENDING_PAYMENT
42652,00:00.0,8631,PENDING_PAYMENT
42653,00:00.0,11584,ON_HOLD
42654,00:00.0,8934,PENDING_PAYMENT
42655,00:00.0,954,PROCESSING
42656,00:00.0,4273,COMPLETE
42657,00:00.0,8949,SUSPECTED_FRAUD
42658,00:00.0,2078,PENDING
42659,00:00.0,7672,COMPLETE
42660,00:00.0,10717,CLOSED
42661,00:00.0,11595,CLOSED
42662,00:00.0,449,PENDING_PAYMENT
42663,00:00.0,10244,CLOSED
42664,00:00.0,11431,COMPLETE
42665,00:00.0,10561,PENDING
42666,00:00.0,8511,CLOSED
42667,00:00.0,4500,PENDING_PAYMENT
42668,00:00.0,10370,PROCESSING
42669,00:00.0,12240,CLOSED
42670,00:00.0,7424,COMPLETE
42671,00:00.0,1076,COMPLETE
42672,00:00.0,3659,COMPLETE
42673,00:00.0,11106,PENDING_PAYMENT
42674,00:00.0,4637,PENDING_PAYMENT
42675,00:00.0,5828,CLOSED
42676,00:00.0,8928,COMPLETE
42677,00:00.0,6086,PENDING
42678,00:00.0,733,PROCESSING
42679,00:00.0,1479,ON_HOLD
42680,00:00.0,5188,PENDING_PAYMENT
42681,00:00.0,8330,PENDING
42682,00:00.0,8238,CLOSED
42683,00:00.0,3595,PAYMENT_REVIEW
42684,00:00.0,7873,COMPLETE
42685,00:00.0,11111,PAYMENT_REVIEW
42686,00:00.0,3572,COMPLETE
42687,00:00.0,10017,COMPLETE
42688,00:00.0,7075,COMPLETE
42689,00:00.0,7174,COMPLETE
42690,00:00.0,10169,ON_HOLD
42691,00:00.0,8097,CLOSED
42692,00:00.0,2085,PENDING_PAYMENT
42693,00:00.0,10026,ON_HOLD
42694,00:00.0,12090,COMPLETE
42695,00:00.0,8622,PENDING
42696,00:00.0,1226,COMPLETE
42697,00:00.0,5714,PENDING_PAYMENT
42698,00:00.0,11330,PENDING_PAYMENT
42699,00:00.0,11949,COMPLETE
42700,00:00.0,12311,COMPLETE
42701,00:00.0,8685,PENDING_PAYMENT
42702,00:00.0,7448,PENDING_PAYMENT
42703,00:00.0,7267,PENDING_PAYMENT
42704,00:00.0,2278,COMPLETE
42705,00:00.0,8718,PENDING
42706,00:00.0,11542,COMPLETE
42707,00:00.0,3284,PROCESSING
42708,00:00.0,2635,PENDING
42709,00:00.0,7669,COMPLETE
42710,00:00.0,2812,PENDING
42711,00:00.0,1421,PENDING_PAYMENT
42712,00:00.0,11782,PENDING_PAYMENT
42713,00:00.0,1857,CLOSED
42714,00:00.0,510,PENDING_PAYMENT
42715,00:00.0,8287,PENDING_PAYMENT
42716,00:00.0,5311,ON_HOLD
42717,00:00.0,5185,CLOSED
42718,00:00.0,1001,COMPLETE
42719,00:00.0,2030,PROCESSING
42720,00:00.0,11835,PENDING_PAYMENT
42721,00:00.0,1310,COMPLETE
42722,00:00.0,12273,ON_HOLD
42723,00:00.0,3379,PROCESSING
42724,00:00.0,12433,PENDING
42725,00:00.0,10684,COMPLETE
42726,00:00.0,9421,PROCESSING
42727,00:00.0,4124,PENDING_PAYMENT
42728,00:00.0,10735,PROCESSING
42729,00:00.0,11060,PENDING_PAYMENT
42730,00:00.0,6141,PENDING_PAYMENT
42731,00:00.0,11576,CLOSED
42732,00:00.0,1301,COMPLETE
42733,00:00.0,9673,COMPLETE
42734,00:00.0,5451,COMPLETE
42735,00:00.0,4010,COMPLETE
42736,00:00.0,2781,COMPLETE
42737,00:00.0,2669,ON_HOLD
42738,00:00.0,8522,PENDING_PAYMENT
42739,00:00.0,245,PROCESSING
42740,00:00.0,747,COMPLETE
42741,00:00.0,9807,COMPLETE
42742,00:00.0,11830,PENDING_PAYMENT
42743,00:00.0,5471,COMPLETE
42744,00:00.0,9905,PENDING_PAYMENT
42745,00:00.0,11984,CLOSED
42746,00:00.0,8978,PROCESSING
42747,00:00.0,3375,PROCESSING
42748,00:00.0,9347,CLOSED
42749,00:00.0,7140,ON_HOLD
42750,00:00.0,7573,PROCESSING
42751,00:00.0,12255,PENDING
42752,00:00.0,3550,CLOSED
42753,00:00.0,2310,COMPLETE
42754,00:00.0,10817,COMPLETE
42755,00:00.0,2091,PAYMENT_REVIEW
42756,00:00.0,379,PROCESSING
42757,00:00.0,6757,COMPLETE
42758,00:00.0,5952,CLOSED
42759,00:00.0,11090,COMPLETE
42760,00:00.0,3069,PENDING_PAYMENT
42761,00:00.0,6023,PROCESSING
42762,00:00.0,712,CANCELED
42763,00:00.0,9031,COMPLETE
42764,00:00.0,11475,CLOSED
42765,00:00.0,2385,PAYMENT_REVIEW
42766,00:00.0,7934,PENDING
42767,00:00.0,10788,ON_HOLD
42768,00:00.0,5633,COMPLETE
42769,00:00.0,7678,PENDING_PAYMENT
42770,00:00.0,10237,PENDING_PAYMENT
42771,00:00.0,2291,COMPLETE
42772,00:00.0,5832,PROCESSING
42773,00:00.0,8638,ON_HOLD
42774,00:00.0,8981,PENDING
42775,00:00.0,1175,PROCESSING
42776,00:00.0,6373,CLOSED
42777,00:00.0,4438,PENDING
42778,00:00.0,12280,PENDING_PAYMENT
42779,00:00.0,4454,PENDING_PAYMENT
42780,00:00.0,3821,PENDING_PAYMENT
42781,00:00.0,2266,PROCESSING
42782,00:00.0,1420,SUSPECTED_FRAUD
42783,00:00.0,7924,COMPLETE
42784,00:00.0,3407,COMPLETE
42785,00:00.0,9171,PROCESSING
42786,00:00.0,1398,COMPLETE
42787,00:00.0,10486,COMPLETE
42788,00:00.0,9542,PENDING
42789,00:00.0,2773,CLOSED
42790,00:00.0,3608,PROCESSING
42791,00:00.0,8651,COMPLETE
42792,00:00.0,6516,CLOSED
42793,00:00.0,1837,PENDING_PAYMENT
42794,00:00.0,10967,COMPLETE
42795,00:00.0,6002,PENDING_PAYMENT
42796,00:00.0,3891,COMPLETE
42797,00:00.0,752,COMPLETE
42798,00:00.0,11440,COMPLETE
42799,00:00.0,2342,ON_HOLD
42800,00:00.0,9325,PENDING_PAYMENT
42801,00:00.0,11453,PENDING_PAYMENT
42802,00:00.0,6684,COMPLETE
42803,00:00.0,7192,COMPLETE
42804,00:00.0,12161,COMPLETE
42805,00:00.0,11129,PENDING
42806,00:00.0,3391,COMPLETE
42807,00:00.0,4059,PENDING_PAYMENT
42808,00:00.0,7032,CLOSED
42809,00:00.0,4781,PENDING
42810,00:00.0,5657,PROCESSING
42811,00:00.0,5476,COMPLETE
42812,00:00.0,10696,PENDING_PAYMENT
42813,00:00.0,4694,COMPLETE
42814,00:00.0,4388,PROCESSING
42815,00:00.0,6428,PROCESSING
42816,00:00.0,7013,PROCESSING
42817,00:00.0,6287,PENDING
42818,00:00.0,9653,COMPLETE
42819,00:00.0,2564,COMPLETE
42820,00:00.0,3290,COMPLETE
42821,00:00.0,4354,PENDING_PAYMENT
42822,00:00.0,10021,PAYMENT_REVIEW
42823,00:00.0,9819,COMPLETE
42824,00:00.0,23,PROCESSING
42825,00:00.0,2824,PENDING_PAYMENT
42826,00:00.0,3987,COMPLETE
42827,00:00.0,5445,PROCESSING
42828,00:00.0,6422,COMPLETE
42829,00:00.0,5980,COMPLETE
42830,00:00.0,8518,COMPLETE
42831,00:00.0,5778,SUSPECTED_FRAUD
42832,00:00.0,9418,ON_HOLD
42833,00:00.0,4539,PENDING_PAYMENT
42834,00:00.0,4321,CLOSED
42835,00:00.0,9988,CANCELED
42836,00:00.0,11001,COMPLETE
42837,00:00.0,11,PENDING_PAYMENT
42838,00:00.0,2946,PROCESSING
42839,00:00.0,10266,ON_HOLD
42840,00:00.0,11998,PROCESSING
42841,00:00.0,10611,COMPLETE
42842,00:00.0,12155,PENDING_PAYMENT
42843,00:00.0,6212,COMPLETE
42844,00:00.0,6213,COMPLETE
42845,00:00.0,3565,COMPLETE
42846,00:00.0,9158,COMPLETE
42847,00:00.0,4907,COMPLETE
42848,00:00.0,1753,COMPLETE
42849,00:00.0,4725,COMPLETE
42850,00:00.0,11923,PENDING_PAYMENT
42851,00:00.0,5972,CLOSED
42852,00:00.0,366,PENDING
42853,00:00.0,11617,COMPLETE
42854,00:00.0,4148,COMPLETE
42855,00:00.0,8240,PROCESSING
42856,00:00.0,3378,PROCESSING
42857,00:00.0,6528,CANCELED
42858,00:00.0,2720,PROCESSING
42859,00:00.0,3421,PENDING_PAYMENT
42860,00:00.0,1099,COMPLETE
42861,00:00.0,7867,PROCESSING
42862,00:00.0,2904,PENDING_PAYMENT
42863,00:00.0,8126,PROCESSING
42864,00:00.0,6024,CLOSED
42865,00:00.0,1806,COMPLETE
42866,00:00.0,3392,PENDING
42867,00:00.0,5404,PENDING_PAYMENT
42868,00:00.0,7928,COMPLETE
42869,00:00.0,3989,PENDING
42870,00:00.0,8669,PENDING
42871,00:00.0,2421,COMPLETE
42872,00:00.0,5600,PENDING_PAYMENT
42873,00:00.0,8432,COMPLETE
42874,00:00.0,3057,COMPLETE
42875,00:00.0,11313,PROCESSING
42876,00:00.0,6016,PENDING_PAYMENT
42877,00:00.0,4265,COMPLETE
42878,00:00.0,998,PENDING_PAYMENT
42879,00:00.0,1908,PENDING_PAYMENT
42880,00:00.0,9552,COMPLETE
42881,00:00.0,5677,PENDING_PAYMENT
42882,00:00.0,2041,PROCESSING
42883,00:00.0,2878,COMPLETE
42884,00:00.0,3369,PENDING_PAYMENT
42885,00:00.0,2891,PROCESSING
42886,00:00.0,990,COMPLETE
42887,00:00.0,8805,SUSPECTED_FRAUD
42888,00:00.0,3712,CLOSED
42889,00:00.0,10935,COMPLETE
42890,00:00.0,1961,CLOSED
42891,00:00.0,11032,PENDING_PAYMENT
42892,00:00.0,2648,COMPLETE
42893,00:00.0,4260,ON_HOLD
42894,00:00.0,10278,PENDING_PAYMENT
42895,00:00.0,10195,COMPLETE
42896,00:00.0,7705,CLOSED
42897,00:00.0,8384,PROCESSING
42898,00:00.0,7770,CLOSED
42899,00:00.0,3119,CLOSED
42900,00:00.0,3508,PENDING_PAYMENT
42901,00:00.0,5411,COMPLETE
42902,00:00.0,7379,PROCESSING
42903,00:00.0,193,PENDING
42904,00:00.0,3078,COMPLETE
42905,00:00.0,10691,COMPLETE
42906,00:00.0,6215,CLOSED
42907,00:00.0,6729,PENDING
42908,00:00.0,11953,PROCESSING
42909,00:00.0,1001,COMPLETE
42910,00:00.0,1313,COMPLETE
42911,00:00.0,3394,COMPLETE
42912,00:00.0,7124,COMPLETE
42913,00:00.0,10692,CLOSED
42914,00:00.0,3848,PROCESSING
42915,00:00.0,12434,COMPLETE
42916,00:00.0,2114,COMPLETE
42917,00:00.0,7000,PROCESSING
42918,00:00.0,8908,COMPLETE
42919,00:00.0,8796,ON_HOLD
42920,00:00.0,716,PENDING_PAYMENT
42921,00:00.0,5504,PENDING_PAYMENT
42922,00:00.0,408,PENDING_PAYMENT
42923,00:00.0,8129,PROCESSING
42924,00:00.0,2849,PENDING
42925,00:00.0,3246,COMPLETE
42926,00:00.0,5893,COMPLETE
42927,00:00.0,1392,PENDING_PAYMENT
42928,00:00.0,4517,PROCESSING
42929,00:00.0,6150,PENDING_PAYMENT
42930,00:00.0,4276,CLOSED
42931,00:00.0,3753,PROCESSING
42932,00:00.0,4181,COMPLETE
42933,00:00.0,2527,PROCESSING
42934,00:00.0,8408,CLOSED
42935,00:00.0,6018,COMPLETE
42936,00:00.0,6175,ON_HOLD
42937,00:00.0,2719,COMPLETE
42938,00:00.0,8479,COMPLETE
42939,00:00.0,11542,PENDING
42940,00:00.0,8145,PENDING_PAYMENT
42941,00:00.0,1956,PENDING_PAYMENT
42942,00:00.0,6375,PROCESSING
42943,00:00.0,2086,COMPLETE
42944,00:00.0,8904,PENDING_PAYMENT
42945,00:00.0,11872,PENDING_PAYMENT
42946,00:00.0,10298,COMPLETE
42947,00:00.0,11856,PROCESSING
42948,00:00.0,1157,CLOSED
42949,00:00.0,9140,ON_HOLD
42950,00:00.0,8390,CLOSED
42951,00:00.0,6471,PENDING_PAYMENT
42952,00:00.0,11897,ON_HOLD
42953,00:00.0,5493,CLOSED
42954,00:00.0,6508,ON_HOLD
42955,00:00.0,11458,COMPLETE
42956,00:00.0,12380,COMPLETE
42957,00:00.0,260,ON_HOLD
42958,00:00.0,9423,PENDING
42959,00:00.0,8036,SUSPECTED_FRAUD
42960,00:00.0,8300,CLOSED
42961,00:00.0,11052,COMPLETE
42962,00:00.0,11717,PENDING_PAYMENT
42963,00:00.0,5859,PENDING
42964,00:00.0,7231,COMPLETE
42965,00:00.0,11177,PENDING_PAYMENT
42966,00:00.0,4551,CLOSED
42967,00:00.0,8102,PENDING_PAYMENT
42968,00:00.0,10626,PENDING
42969,00:00.0,5505,CLOSED
42970,00:00.0,4517,PROCESSING
42971,00:00.0,5418,PROCESSING
42972,00:00.0,2166,PENDING_PAYMENT
42973,00:00.0,1492,ON_HOLD
42974,00:00.0,3985,PENDING_PAYMENT
42975,00:00.0,6010,CLOSED
42976,00:00.0,2195,COMPLETE
42977,00:00.0,3302,PENDING_PAYMENT
42978,00:00.0,11560,COMPLETE
42979,00:00.0,3617,PENDING
42980,00:00.0,11620,COMPLETE
42981,00:00.0,4017,PENDING_PAYMENT
42982,00:00.0,3541,COMPLETE
42983,00:00.0,10869,COMPLETE
42984,00:00.0,11045,COMPLETE
42985,00:00.0,5546,CLOSED
42986,00:00.0,7709,CLOSED
42987,00:00.0,6134,COMPLETE
42988,00:00.0,630,PENDING_PAYMENT
42989,00:00.0,9670,COMPLETE
42990,00:00.0,7948,CLOSED
42991,00:00.0,2571,COMPLETE
42992,00:00.0,3972,ON_HOLD
42993,00:00.0,8551,PENDING_PAYMENT
42994,00:00.0,3345,PENDING
42995,00:00.0,886,PROCESSING
42996,00:00.0,6216,PENDING_PAYMENT
42997,00:00.0,1119,COMPLETE
42998,00:00.0,6221,PROCESSING
42999,00:00.0,9641,PENDING
43000,00:00.0,1252,PROCESSING
43001,00:00.0,2920,PENDING
43002,00:00.0,2553,PENDING_PAYMENT
43003,00:00.0,12329,PENDING
43004,00:00.0,2723,COMPLETE
43005,00:00.0,7191,PENDING
43006,00:00.0,9772,COMPLETE
43007,00:00.0,10972,PENDING_PAYMENT
43008,00:00.0,55,PENDING_PAYMENT
43009,00:00.0,3119,PROCESSING
43010,00:00.0,4033,PENDING_PAYMENT
43011,00:00.0,7330,PROCESSING
43012,00:00.0,1636,COMPLETE
43013,00:00.0,6270,CLOSED
43014,00:00.0,11240,PENDING_PAYMENT
43015,00:00.0,5994,PENDING_PAYMENT
43016,00:00.0,8731,PROCESSING
43017,00:00.0,796,PENDING_PAYMENT
43018,00:00.0,6422,PENDING
43019,00:00.0,12146,COMPLETE
43020,00:00.0,6650,PENDING_PAYMENT
43021,00:00.0,8528,PENDING_PAYMENT
43022,00:00.0,10144,COMPLETE
43023,00:00.0,1100,CLOSED
43024,00:00.0,7354,PROCESSING
43025,00:00.0,7950,CLOSED
43026,00:00.0,5656,COMPLETE
43027,00:00.0,516,PENDING_PAYMENT
43028,00:00.0,8360,COMPLETE
43029,00:00.0,10129,PENDING_PAYMENT
43030,00:00.0,6734,PROCESSING
43031,00:00.0,8731,PENDING_PAYMENT
43032,00:00.0,8517,COMPLETE
43033,00:00.0,5526,PENDING_PAYMENT
43034,00:00.0,6853,COMPLETE
43035,00:00.0,10616,CLOSED
43036,00:00.0,7531,CLOSED
43037,00:00.0,7754,CLOSED
43038,00:00.0,7431,COMPLETE
43039,00:00.0,8511,COMPLETE
43040,00:00.0,6316,PENDING
43041,00:00.0,10384,COMPLETE
43042,00:00.0,2232,COMPLETE
43043,00:00.0,7430,COMPLETE
43044,00:00.0,11788,PENDING_PAYMENT
43045,00:00.0,3775,PENDING_PAYMENT
43046,00:00.0,5166,COMPLETE
43047,00:00.0,4560,COMPLETE
43048,00:00.0,12201,CLOSED
43049,00:00.0,5971,PENDING
43050,00:00.0,9463,PENDING_PAYMENT
43051,00:00.0,5204,PROCESSING
43052,00:00.0,9616,PENDING
43053,00:00.0,1129,PAYMENT_REVIEW
43054,00:00.0,4914,CLOSED
43055,00:00.0,10324,CLOSED
43056,00:00.0,3372,CLOSED
43057,00:00.0,12205,COMPLETE
43058,00:00.0,9306,PENDING_PAYMENT
43059,00:00.0,5097,ON_HOLD
43060,00:00.0,3280,PAYMENT_REVIEW
43061,00:00.0,1185,PENDING
43062,00:00.0,2168,PENDING_PAYMENT
43063,00:00.0,11556,SUSPECTED_FRAUD
43064,00:00.0,10594,PENDING_PAYMENT
43065,00:00.0,7967,CLOSED
43066,00:00.0,10134,ON_HOLD
43067,00:00.0,6313,PROCESSING
43068,00:00.0,2685,COMPLETE
43069,00:00.0,5955,CLOSED
43070,00:00.0,8317,COMPLETE
43071,00:00.0,4595,COMPLETE
43072,00:00.0,9824,PROCESSING
43073,00:00.0,7064,PENDING
43074,00:00.0,9518,COMPLETE
43075,00:00.0,5578,PENDING_PAYMENT
43076,00:00.0,10453,CLOSED
43077,00:00.0,788,COMPLETE
43078,00:00.0,5807,COMPLETE
43079,00:00.0,6272,PROCESSING
43080,00:00.0,8555,ON_HOLD
43081,00:00.0,12047,PROCESSING
